movie_facebook_likes,imdb_score,cast_total_facebook_likes,movie_title
0,3.3,2603,Bucky Larson: Born to Be a StarŒæ
1000,6.5,4266,BamboozledŒæ
10000,4.8,578,The ForestŒæ
106,5.2,2079,SphinxŒæ
0,6.3,6322,While We're YoungŒæ
0,7.2,2214,A Better LifeŒæ
0,6.8,1381,SpiderŒæ
242,5.7,17665,Gun ShyŒæ
0,7.2,29177,Nicholas NicklebyŒæ
20000,6.9,23187,The IcemanŒæ
0,9.1,25,DekalogŒæ            
533,6.3,616,KrrishŒæ
795,6.2,3059,Cecil B. DeMentedŒæ
12000,6.7,11853,Killer JoeŒæ
0,6.5,4607,The JonesesŒæ
0,7.2,23513,Owning MahownyŒæ
319,5.3,3307,The Brothers SolomonŒæ
0,6.7,20364,My Blueberry NightsŒæ
74,6.2,1585,IlluminataŒæ
725,3.6,2006,Swept AwayŒæ
883,5.7,988,"War, Inc.Œæ"
0,7.3,700,Shaolin SoccerŒæ
952,5,883,The Brown BunnyŒæ
33,6.6,1256,The SwindleŒæ
5000,6.6,1283,RosewaterŒæ
85,6.8,1019,The Chambermaid on the TitanicŒæ
12000,6.2,18652,CoriolanusŒæ
345,7.3,768,Imaginary HeroesŒæ
117,6.2,3049,High Heels and Low LifesŒæ
0,6.9,50542,World's Greatest DadŒæ
0,6.6,2217,SeveranceŒæ
661,6.3,5761,EdmondŒæ
0,7,18236,Welcome to the RileysŒæ
321,3.3,17469,Police Academy: Mission to MoscowŒæ
503,6.7,4579,Blood Done Sign My NameŒæ
874,6.2,221,"Cinco de Mayo, La BatallaŒæ"
0,6.5,3465,Elsa & FredŒæ
89,3.5,2655,An Alan Smithee Film: Burn Hollywood BurnŒæ
370,5.5,16118,The Open RoadŒæ
1000,5.9,3124,The Good GuyŒæ
546,4.7,3146,MotherhoodŒæ
58,4.2,2519,Free StyleŒæ
0,5.2,285,StrangerlandŒæ
402,5.2,1936,The Janky PromotersŒæ
160,3.9,4725,Blonde AmbitionŒæ
0,6.1,940,The Oxford MurdersŒæ
0,5.8,375,The ReefŒæ
376,6.7,14656,EulogyŒæ
509,5.7,934,White Noise 2: The LightŒæ
0,4.5,964,You Got Served: Beat the WorldŒæ
0,6.9,7637,Fifty Dead Men WalkingŒæ
186,4.8,2259,Jungle ShuffleŒæ
589,6.3,31325,Adam ResurrectedŒæ
1000,6.9,81,Of Horses and MenŒæ
695,5.4,2227,It's a Wonderful AfterlifeŒæ
486,3.8,3937,The Devil's TombŒæ
746,7,428,PartitionŒæ
119,5.2,2739,Good IntentionsŒæ
0,7.3,569,"The Good, the Bad, the WeirdŒæ"
0,4.6,4686,Nurse 3DŒæ
850,6.5,2876,GunlessŒæ
0,6.8,18983,AdventurelandŒæ
957,6.7,1674,The Lost CityŒæ
0,6.1,3939,Next FridayŒæ
0,5.2,9432,American HeistŒæ
0,6.9,2127,You Only Live TwiceŒæ
1000,6,35634,PlasticŒæ
33000,7.9,1557,AmourŒæ
616,4.5,3827,Poltergeist IIIŒæ
898,5.1,1702,Re-KillŒæ
0,7.6,4109,"It's a Mad, Mad, Mad, Mad WorldŒæ"
0,7.6,448,VolverŒæ
0,6.7,646,Heavy MetalŒæ
0,6.1,34398,Gentlemen BroncosŒæ
0,7.5,23962,Richard IIIŒæ
0,5.3,1586,Into the Grizzly MazeŒæ
0,6,1836,KitesŒæ
50000,7.1,15835,MelancholiaŒæ
10000,7.5,1248,Red DogŒæ
12000,6.9,13762,Jab Tak Hai JaanŒæ
23000,8.5,2524,AlienŒæ
0,7.5,1094,The Texas Chain Saw MassacreŒæ
0,6.6,21711,The RunawaysŒæ
0,8,934,Fiddler on the RoofŒæ
0,7,1164,ThunderballŒæ
0,5.8,15014,DetentionŒæ
0,7.3,662,Loose CannonsŒæ
0,6.8,3661,Set It OffŒæ
0,6.7,5420,The Best ManŒæ
0,6.5,760,Child's PlayŒæ
0,8,1633,SickoŒæ
15000,6.5,6807,The Purge: AnarchyŒæ
580,4.9,4409,Down to YouŒæ
0,7.1,3114,Harold & Kumar Go to White CastleŒæ
1000,7,25660,The ContenderŒæ
0,7,17336,Boiler RoomŒæ
0,7.5,845,Trading PlacesŒæ
0,4.5,1611,Black ChristmasŒæ
266,5.5,1345,Breakin' All the RulesŒæ
0,7.7,1341,Henry VŒæ
0,7.2,23770,The SavagesŒæ
419,4.8,2851,Chasing PapiŒæ
1000,6.7,358,The Way of the GunŒæ
838,7,2478,Igby Goes DownŒæ
0,6.5,4908,PCUŒæ
0,7.4,3824,The Ultimate GiftŒæ
748,3.5,639,The Bold and the BeautifulŒæ            
0,5.7,1991,The Ice PiratesŒæ
313,6.2,2007,GracieŒæ
215,5.7,1721,Trust the ManŒæ
1000,6.4,3767,Hamlet 2Œæ
0,7,24102,Velvet GoldmineŒæ
0,7.7,50,The WailingŒæ
0,5.4,4617,Glee: The 3D Concert MovieŒæ
124,6.6,32,The Legend of SuriyothaiŒæ
375,6.1,2942,Two Evil EyesŒæ
348,6.1,253,BarbecueŒæ
484,7.6,251,All or NothingŒæ
0,6.2,1426,Princess KaiulaniŒæ
135,6.6,299,Opal DreamŒæ
0,6.1,24154,HeistŒæ
0,7.3,1098,Flame and CitronŒæ
128,4.2,1835,UndiscoveredŒæ
0,7.1,10369,Red Riding: In the Year of Our Lord 1974Œæ
120,6,1375,The Girl on the TrainŒæ
3000,6.5,6426,Veronika Decides to DieŒæ
0,6.5,822,Crocodile DundeeŒæ
0,5.7,1254,"Ultramarines: A Warhammer 40,000 MovieŒæ"
458,6.1,2310,The I InsideŒæ
0,7.1,498,Beneath Hill 60Œæ
0,7.3,1129,PolisseŒæ
0,6.5,6954,AwakeŒæ
2000,7.9,1484,Star Wars: The Clone WarsŒæ            
0,5.7,2802,Skin TradeŒæ
19000,7.2,4458,The Lost BoysŒæ
0,7.3,13172,Crazy HeartŒæ
1000,6.9,1097,The RoseŒæ
0,5,8097,Baggage ClaimŒæ
0,5.9,1510,BarbarellaŒæ
278,6.7,47,ShipwreckedŒæ
0,7.3,3516,ElectionŒæ
0,7.6,1637,The NamesakeŒæ
8000,6.5,36892,The DUFFŒæ
0,2.1,1854,GlitterŒæ
0,5.3,3164,The Haunting in Connecticut 2: Ghosts of GeorgiaŒæ
387,7.2,97,SilmidoŒæ
0,7,3279,Bright StarŒæ
27000,8,8532,My Name Is KhanŒæ
0,6.5,1962,FootlooseŒæ
18000,6.9,0,All Is LostŒæ
196,7.1,823,LimboŒæ
341,7.3,4004,Namastey LondonŒæ
0,7.5,128,The Wind That Shakes the BarleyŒæ
0,6.9,2350,Yeh Jawaani Hai DeewaniŒæ
0,7.2,2004,The Karate KidŒæ
1000,7.2,1373,Quo VadisŒæ
8000,6.7,4168,Repo! The Genetic OperaŒæ
467,6,808,Valley of the Wolves: IraqŒæ
45000,8.9,16557,Pulp FictionŒæ
0,7.7,5673,The Muppet MovieŒæ
65000,7.9,15554,NightcrawlerŒæ
713,5.6,3306,Club DreadŒæ
15000,8,1495,The Sound of MusicŒæ
0,6.2,15361,SplashŒæ
15000,7.9,7227,Little Miss SunshineŒæ
24000,8.1,644,Stand by MeŒæ
11000,7.6,241,28 Days Later...Œæ
0,3.5,1792,You Got ServedŒæ
0,7.6,17568,Escape from AlcatrazŒæ
0,6.5,3199,Brown SugarŒæ
559,5.6,3023,A Thin Line Between Love and HateŒæ
40000,7.7,39807,50/50Œæ
0,5.2,1534,ShutterŒæ
0,6.9,2662,CreepshowŒæ
0,6.1,1024,That Awkward MomentŒæ
495,5,1455,Modern ProblemsŒæ
240,7.8,1279,KicksŒæ
0,7.4,37645,Much Ado About NothingŒæ
0,6.8,1769,On Her Majesty's Secret ServiceŒæ
0,7.1,4043,The PlayerŒæ            
0,6.4,1775,New NightmareŒæ
0,5.7,1760,Drive Me CrazyŒæ
0,7.5,2832,Akeelah and the BeeŒæ
0,6.7,2400,Half BakedŒæ
0,5.6,25792,New in TownŒæ
0,7,14747,SyrianaŒæ
18000,7.6,25462,American PsychoŒæ
938,6.5,27646,The Good GirlŒæ
758,7,895,Bon Cop Bad CopŒæ
0,6.3,17524,The Boondock Saints II: All Saints DayŒæ
638,6.4,858,The City of Your Final DestinationŒæ
12000,7.1,1183,Enough SaidŒæ
19000,7.1,16982,Easy AŒæ
160,6.5,3293,The InkwellŒæ
0,6.9,1761,Shadow of the VampireŒæ
0,5.4,5190,PromŒæ
125,4.9,3502,The PallbearerŒæ
77,5.1,3291,Held UpŒæ
859,5.3,2687,Woman on TopŒæ
788,7.5,13180,Howards EndŒæ
18000,8.3,6034,PreacherŒæ            
0,7.3,1442,AnomalisaŒæ
0,7.3,2265,Another YearŒæ
0,7.1,3543,8 WomenŒæ
0,6,2404,Showdown in Little TokyoŒæ
515,6.6,1795,Clay PigeonsŒæ
20000,7.2,2786,It's Kind of a Funny StoryŒæ
0,7.2,7692,Made in DagenhamŒæ
429,6.9,15848,When Did You Last See Your Father?Œæ
0,6.8,1610,PrefontaineŒæ
79,4,2413,The Wicked LadyŒæ
11000,7.7,75,The Secret of KellsŒæ
43000,7.4,517,Begin AgainŒæ
412,6.5,3921,Down in the ValleyŒæ
226,6.4,1234,Brooklyn RulesŒæ
434,7.2,6343,RestlessŒæ
494,5.6,41645,The Singing DetectiveŒæ
75,6.3,1378,The Land GirlsŒæ
0,6.8,786,FidoŒæ
143,5.5,9608,The Wendell Baker StoryŒæ
0,6.9,11770,Wild TargetŒæ
3000,6,3185,PathologyŒæ
0,7.7,29196,Wuthering HeightsŒæ            
294,6.4,2512,10th & WolfŒæ
532,6.6,2572,Dear WendyŒæ
675,5.3,326,AloftŒæ
0,8.1,28,AkiraŒæ
0,5.9,37457,The Death and Life of Bobby ZŒæ
520,7.7,733,The Rocket: The Legend of Rocket RichardŒæ
438,4.6,33858,SwelterŒæ
81,5.1,219,My Lucky StarŒæ
0,6.9,619,Imagine Me & YouŒæ
205,8,1546,Mr. ChurchŒæ
0,6.8,1389,Swimming PoolŒæ
0,5.4,2284,Green Street 3: Never Back DownŒæ
999,6.5,1526,The Blood of HeroesŒæ
689,4.2,2741,Code of HonorŒæ
3000,7.4,12619,Driving Miss DaisyŒæ
508,6.9,4737,Soul FoodŒæ
0,6.7,407,Rumble in the BronxŒæ
2000,7.3,10218,Far from MenŒæ
0,7.6,25092,Thank You for SmokingŒæ
0,5.4,4707,Hostel: Part IIŒæ
12000,7.3,4198,An EducationŒæ
1000,6.4,1871,ShopgirlŒæ
345,6,2024,The Hotel New HampshireŒæ
1000,7.2,1442,NarcŒæ
0,6,1834,Men with BroomsŒæ
140,3.1,4091,Witless ProtectionŒæ
31,6.9,1233,The Work and the GloryŒæ
0,6.2,41867,ExtractŒæ
655,5.5,15396,Masked and AnonymousŒæ
26,6.9,262,Alias BettyŒæ
0,6.3,1176,Code 46Œæ
223,4.8,7206,Outside BetŒæ
18000,7.9,5732,CrashŒæ
0,6.7,4370,Albert NobbsŒæ
389,5.6,409,Black NovemberŒæ
108,5.4,902,Ta Ra Rum PumŒæ
14000,8,1754,PersepolisŒæ
0,5.7,4099,The HoleŒæ
25000,7.6,635,The WaveŒæ
0,7,19879,The Neon DemonŒæ
0,7.2,2486,Harry BrownŒæ
0,6.2,46055,Spider-Man 3Œæ
129,3.5,2428,The Omega CodeŒæ
10000,7.5,28817,JunoŒæ
0,5.1,835,Pound of FleshŒæ
0,6.7,1105,Diamonds Are ForeverŒæ
43000,9.2,28122,The GodfatherŒæ
0,6.1,791,FlashdanceŒæ
40000,7.7,54075,500 Days of SummerŒæ
0,7.6,1051,The PianoŒæ
54000,6.1,46646,Magic MikeŒæ
2000,4.9,2212,Darkness FallsŒæ
0,6.8,1865,Live and Let DieŒæ
0,7,2515,My Dog SkipŒæ
0,7.2,16289,"Definitely, MaybeŒæ"
0,5.7,5959,Jumping the BroomŒæ
115000,7.3,29769,The Great GatsbyŒæ
0,7.5,22745,"Good Night, and Good Luck.Œæ"
0,7.4,22140,CapoteŒæ
0,7.2,33758,DesperadoŒæ
141,6.5,17104,The ClaimŒæ
61000,9,19949,FargoŒæ            
0,6.8,2951,Logan's RunŒæ
2000,6.8,17611,The Man with the Golden GunŒæ
978,5.2,5282,Action JacksonŒæ
10000,7.2,1379,The DescentŒæ
407,7.5,13448,Michael Jordan to the MaxŒæ
0,4,2517,Devil's DueŒæ
824,6.8,2240,Flirting with DisasterŒæ
0,6.9,3544,The Devil's RejectsŒæ
6000,8.2,7970,Buffy the Vampire SlayerŒæ            
23000,7.3,1342,DopeŒæ
375,6.1,4837,In Too DeepŒæ
80000,7.8,2039,SkyfallŒæ
0,6,2444,House of 1000 CorpsesŒæ
44,4.1,345,Alien ZoneŒæ
10000,7,1120,A Serious ManŒæ
0,7.1,19330,Get LowŒæ
0,6.2,1990,WarlockŒæ
0,6.9,3110,Beyond the LightsŒæ
16000,7.6,14816,A Single ManŒæ
0,7.6,1934,The Last Temptation of ChristŒæ
0,6.4,2018,Outside ProvidenceŒæ
0,6.2,2321,Bride & PrejudiceŒæ
0,7.5,312,Rabbit-Proof FenceŒæ
446,2,3128,Who's Your Caddy?Œæ
0,6.2,493,Split SecondŒæ
0,7.7,2352,NikitaŒæ            
650,6.5,11116,The Other Side of HeavenŒæ
0,7.4,12051,Dark AngelŒæ            
2000,7.9,9984,Veer-ZaaraŒæ
0,6.8,2158,RedbeltŒæ
0,6.3,1136,CyrusŒæ
157,6.3,1906,A Dog of FlandersŒæ
357,6.6,2684,Auto FocusŒæ
3000,6.4,6526,Factory GirlŒæ
38000,7.5,3547,We Need to Talk About KevinŒæ
962,5.8,2909,The Christmas CandleŒæ
797,6.5,2589,The Mighty MacsŒæ
168,4.8,11059,Losin' ItŒæ
0,7.2,8876,Mother and ChildŒæ
122,6.3,2209,March or DieŒæ
0,7,215,Les visiteursŒæ
0,6.3,684,SomewhereŒæ
0,5.3,1417,I Hope They Serve Beer in HellŒæ
724,2.3,5213,Chairman of the BoardŒæ
19000,7.1,44969,HesherŒæ
0,6.2,1105,Dom HemingwayŒæ
0,6.2,13000,GerryŒæ
97,6.7,1251,The Heart of MeŒæ
0,6.5,9660,FreeheldŒæ
916,5.9,2029,The Extra ManŒæ
1000,6.7,8,Hard to Be a GodŒæ
694,6,27756,Ca$hŒæ
311,6.9,2544,Wah-WahŒæ
16000,7.9,12680,The Boondock SaintsŒæ
55,5.3,198,Z StormŒæ
0,4.8,3150,TwixtŒæ
453,5.3,218,Snow QueenŒæ
41,6,236,Alpha and Omega 4: The Legend of the Saw Toothed CaveŒæ
0,7.3,17209,Pale RiderŒæ
389,7.4,4334,Stargate: The Ark of TruthŒæ
10000,7.7,18643,Dazed and ConfusedŒæ
586,4.8,3009,High School Musical 2Œæ
187,7.2,414,Two Lovers and a BearŒæ
0,5.8,17377,Criminal ActivitiesŒæ
687,7.3,333,Aimee & JaguarŒæ
1000,7,2119,The ChumscrubberŒæ
413,6.4,490,ShadeŒæ
10000,5.6,35717,House at the End of the StreetŒæ
37000,8.2,343,IncendiesŒæ
282,6.5,132,"Remember Me, My LoveŒæ"
663,6.4,2728,Perrier's BountyŒæ
11000,8.1,666,Elite SquadŒæ
45000,5.4,2323,AnnabelleŒæ
479,6.3,225,Bran Nue DaeŒæ
0,7.8,106,Boyz n the HoodŒæ
0,6.8,936,La BambaŒæ
337,7.2,1285,The Four SeasonsŒæ
0,7.1,2442,Dressed to KillŒæ
391,6.2,4840,The Adventures of Huck FinnŒæ
0,7.3,2475,GoŒæ
515,5.9,1140,Friends with MoneyŒæ
0,7.2,394,The Andromeda StrainŒæ
342,3.6,1405,BatsŒæ
802,7.7,105,Nowhere in AfricaŒæ
23000,7.3,15230,ShameŒæ
0,7.4,29277,Layer CakeŒæ
19,6.6,1942,The Work and the Glory II: American ZionŒæ
12000,6.9,13180,The EastŒæ
1000,6.8,21107,A Home at the End of the WorldŒæ
260,7.3,846,AberdeenŒæ
0,7.2,14462,The MessengerŒæ
830,6.5,1904,TrackerŒæ
13000,7.7,2614,ControlŒæ
13000,8.1,3582,The TerminatorŒæ
11000,7.7,200,Good Bye Lenin!Œæ
0,7.6,1163,The Damned UnitedŒæ
0,7.3,2020,The Return of the Living DeadŒæ
0,8.7,39,GomorrahŒæ            
0,7.2,3254,MallratsŒæ
13000,7.2,5127,GreaseŒæ
9000,8.1,42028,PlatoonŒæ
0,7.5,1448,Fahrenheit 9/11Œæ
0,8.1,2169,Butch Cassidy and the Sundance KidŒæ
0,7.8,2045,Mary PoppinsŒæ
0,7.8,5122,Ordinary PeopleŒæ
0,5.8,3175,Around the World in 80 DaysŒæ
0,7.6,1802,West Side StoryŒæ
0,7.4,14921,CaddyshackŒæ
478,6.3,6419,The BrothersŒæ
990,6.9,2724,The WoodŒæ
28000,8.6,20821,The Usual SuspectsŒæ
1000,5.1,584,A Nightmare on Elm Street 5: The Dream ChildŒæ
0,6.4,19341,Van Wilder: Party LiaisonŒæ
10000,7.9,1582,The WrestlerŒæ
403,6.9,2037,Duel in the SunŒæ
0,7.5,4611,Best in ShowŒæ
0,7.2,2270,Escape from New YorkŒæ
624,5.8,1284,School DazeŒæ
256,2.9,1752,Daddy Day CampŒæ
355,6.2,773,Mr. Nice GuyŒæ
0,7.3,1660,A Mighty WindŒæ
0,6.2,10430,Mystic PizzaŒæ
11000,8.2,4528,War & PeaceŒæ            
0,6.8,1462,Sliding DoorsŒæ
985,6.1,3221,Tales from the HoodŒæ
0,7.7,1184,The Last King of ScotlandŒæ
926,5.2,1308,Halloween 5Œæ
15000,6.8,11328,BernieŒæ
28,6.5,844,Dolphins and Whales 3D: Tribes of the OceanŒæ
0,7,1517,PollockŒæ
0,5.9,2697,200 CigarettesŒæ
21000,7.1,51355,The WordsŒæ
9000,5.5,10123,Casa de mi PadreŒæ
0,7.4,3825,City IslandŒæ
17000,7.3,3569,The GuardŒæ
422,4.6,4484,CollegeŒæ
0,7.2,7103,The Virgin SuicidesŒæ
915,7,2103,Little VoiceŒæ
985,5.1,1831,Miss MarchŒæ
0,6.7,18947,Wish I Was HereŒæ
901,5.3,5668,Simply IrresistibleŒæ
0,8.4,3318,Veronica MarsŒæ            
0,7.8,993,Hedwig and the Angry InchŒæ
0,6.7,382,Only the StrongŒæ
84,5.4,546,Goddess of LoveŒæ
0,7.2,8297,Shattered GlassŒæ
289,5.8,489,NovocaineŒæ
29,6.4,1407,The Business of StrangersŒæ
0,8,2379,The Wild BunchŒæ
0,7,2748,The WacknessŒæ
643,7,297,The Great Train RobberyŒæ
605,6.7,841,Morvern CallarŒæ
125,3.8,2000,Beastmaster 2: Through the Portal of TimeŒæ
0,5.7,2370,The 5th QuarterŒæ
52,6.6,282,The Flower of EvilŒæ
0,6.7,2163,The GreatestŒæ
0,6.1,2430,Snow Flower and the Secret FanŒæ
224,6.2,1081,Come Early MorningŒæ
30,6.2,2440,Lucky BreakŒæ
733,7.4,15604,JuliaŒæ
850,4.7,14599,"Surfer, DudeŒæ"
570,8.3,105,Lake of FireŒæ
0,7.2,2200,11:14Œæ
176,5.8,2152,Men of WarŒæ
275,5.9,1227,Don McKayŒæ
0,6.3,27575,DeadfallŒæ
1000,7.2,1940,A Shine of RainbowsŒæ
0,5.4,3469,The Hit ListŒæ
0,8.2,2563,EmmaŒæ            
0,7.3,477,VideodromeŒæ
0,7.3,1858,L'auberge espagnoleŒæ
0,5.8,12772,Song OneŒæ
0,6.1,34605,Murder by NumbersŒæ
0,7.1,219,Winter in WartimeŒæ
0,6.5,6569,Freaky DeakyŒæ
0,7.9,502,The TrainŒæ
543,5.4,1443,Trade of InnocentsŒæ
0,7.1,2205,The ProtectorŒæ
109,6.4,1477,Stiff Upper LipsŒæ
0,8.4,1239,The InbetweenersŒæ            
0,6.7,2201,Bend It Like BeckhamŒæ
160,6.9,2584,Sunshine StateŒæ
244,2.1,2000,CrossoverŒæ
365,4.3,1065,Khiladi 786Œæ
4000,6.6,73,[Rec] 2Œæ
277,3.4,72,Standing OvationŒæ
0,8.3,2387,The StingŒæ
0,7.2,1651,Chariots of FireŒæ
0,5.6,2723,Diary of a Mad Black WomanŒæ
0,7.7,888,ShineŒæ
33000,6.6,44265,Don JonŒæ
0,7.6,17599,High Plains DrifterŒæ
5000,7.4,34106,Ghost WorldŒæ
0,7.1,16768,IrisŒæ
438,3.4,396,GalaxinaŒæ
0,7.9,745,The ChorusŒæ
352,6.7,1033,Mambo ItalianoŒæ
1000,6.6,1315,WonderlandŒæ
0,7.9,2892,Do the Right ThingŒæ
113,4.9,6776,Harvard ManŒæ
0,7.2,391,Le HavreŒæ
13000,7.4,118,IrreversibleŒæ
543,6.1,81,R100Œæ
0,8.4,1519,Rang De BasantiŒæ
679,6.2,2030,AnimalsŒæ
1000,5.3,561,Salvation BoulevardŒæ
915,5,4883,The TenŒæ
484,7.7,6111,A Room for Romeo BrassŒæ
23000,7.6,385,HeadhuntersŒæ
11000,6.3,1832,GrabbersŒæ
989,7.6,955,Saint RalphŒæ
0,5.6,631,Miss JulieŒæ
0,7.3,454,Somewhere in TimeŒæ
421,6.2,787,Dum Maaro DumŒæ
35000,6.6,2975,Insidious: Chapter 2Œæ
0,6.6,4134,Saw IIŒæ
33000,7.3,14504,10 Cloverfield LaneŒæ
0,6.6,1770,Jackass: The MovieŒæ
0,6.9,3344,Lights OutŒæ
24000,5.8,2371,Paranormal Activity 3Œæ
18000,4.4,5056,OuijaŒæ
0,6.6,1584,A Nightmare on Elm Street 3: Dream WarriorsŒæ
15000,7.1,3215,The GiftŒæ
14000,7.6,688,Instructions Not IncludedŒæ
26000,4.6,799,Paranormal Activity 4Œæ
0,6.8,1920,The RobeŒæ
620,7.1,971,The Return of the Pink PantherŒæ
963,4.9,42002,Freddy's Dead: The Final NightmareŒæ
0,7.3,11736,MonsterŒæ
0,7.2,799,"20,000 Leagues Under the SeaŒæ"
10000,5,2161,Paranormal Activity: The Marked OnesŒæ
9000,8.2,13864,The Elephant ManŒæ
65000,8,17738,Dallas Buyers ClubŒæ
0,5.2,11771,The Lazarus EffectŒæ
40000,8.5,1997,MementoŒæ
23000,6.5,2071,OculusŒæ
0,7.4,2990,Clerks IIŒæ
0,7.7,1122,Billy ElliotŒæ
22000,7.4,8375,The Way Way BackŒæ
232,5.1,2523,House Party 2Œæ
0,7.3,854,The Man from Snowy RiverŒæ
122,5,2908,Doug's 1st MovieŒæ
1000,7.2,428,The ApostleŒæ
0,6.7,2014,Mommie DearestŒæ
11000,6.4,15710,Our Idiot BrotherŒæ
0,7.1,2410,RaceŒæ
575,5.6,2868,The Players ClubŒæ
0,6.2,3300,OŒæ
14000,6.1,1410,"As Above, So BelowŒæ"
0,5.2,2840,AddictedŒæ
599,7.3,3843,Eve's BayouŒæ
45000,7.5,19673,Still AliceŒæ
376,6.6,2112,The EgyptianŒæ
0,6.4,14306,NighthawksŒæ
1000,4.5,1327,Friday the 13th Part VIII: Jason Takes ManhattanŒæ
5000,6.6,1495,My Big Fat Greek WeddingŒæ
25000,5.3,12306,Spring BreakersŒæ
0,4.9,1227,Halloween: The Curse of Michael MyersŒæ
0,7.7,361,Y Tu Mamíç Tambií©nŒæ
19000,8,1686,Shaun of the DeadŒæ
562,3.8,4856,The Haunting of Molly HartleyŒæ
0,7.6,11400,Lone StarŒæ
0,5.9,1136,Halloween 4: The Return of Michael MyersŒæ
0,6.2,1160,April Fool's DayŒæ
0,7.2,2943,DinerŒæ
0,6.3,2383,Lone Wolf McQuadeŒæ
0,5.2,1520,Apollo 18Œæ
0,6.9,2528,Sunshine CleaningŒæ
16000,6.8,259,No EscapeŒæ
0,6.2,23714,The BeastmasterŒæ
270,6.2,1332,Solomon and ShebaŒæ
11000,3.5,2848,Fifty Shades of BlackŒæ
738,6.1,2269,Not Easily BrokenŒæ
213,6.6,1284,A Farewell to ArmsŒæ
740,4.5,3552,The Perfect MatchŒæ
207,5.9,315,Digimon: The MovieŒæ
0,6.9,5668,Saved!Œæ
0,7.7,253,The Barbarian InvasionsŒæ
672,6.6,1199,Robin and MarianŒæ
327,5.3,3004,The ForsakenŒæ
729,6.3,13591,Force 10 from NavaroneŒæ
0,7,3942,UHFŒæ
0,7,5202,Grandma's BoyŒæ
462,6.6,2691,Slums of Beverly HillsŒæ
10000,8.6,2589,Once Upon a Time in the WestŒæ
393,6.4,5245,MadeŒæ
47000,7.9,19404,MoonŒæ
249,5.4,5900,Keeping Up with the SteinsŒæ
89,6.9,55,Sea Rex 3D: Journey to a Prehistoric WorldŒæ
920,7.7,2820,The Sweet HereafterŒæ
0,7.2,416,Of Gods and MenŒæ
0,6.8,25676,Bottle ShockŒæ
323,6.2,1324,Jekyll and Hyde... Together AgainŒæ
0,7.4,14574,Heavenly CreaturesŒæ
0,4.6,6617,90 Minutes in HeavenŒæ
0,6.4,10517,Everything Must GoŒæ
507,7,1209,Zero EffectŒæ
21000,7.7,24994,The MachinistŒæ
247,6.8,1201,Light SleeperŒæ
13000,7,12897,Kill the MessengerŒæ
0,7,1582,Rabbit HoleŒæ
0,6.3,5185,Party MonsterŒæ
10000,7.1,1836,Green RoomŒæ
255,5.6,1665,The Oh in OhioŒæ
0,4.4,3382,Atlas Shrugged: Who Is John Galt?Œæ
0,7.1,648,Bottle RocketŒæ
225,6.1,13718,Albino AlligatorŒæ
133,7.4,172,"Gandhi, My FatherŒæ"
489,7.5,6,Standard Operating ProcedureŒæ
274,7.2,498,Out of the BlueŒæ
49000,7.6,2958,Tucker and Dale vs EvilŒæ
777,7.3,4987,"Lovely, StillŒæ"
44,6.2,538,TycoonŒæ
69,6.2,3207,Desert BlueŒæ
174,4.6,2984,DecoysŒæ
27000,6.2,1010,The VisitŒæ
559,6.2,408,RedactedŒæ
40,3.3,1789,FascinationŒæ
634,7.5,5203,Saving GraceŒæ            
0,4.2,117,Area 51Œæ
0,7.2,526,Sleep TightŒæ
639,6.2,1258,The CottageŒæ
887,6.1,3724,Dead Like Me: Life After DeathŒæ
419,4.2,10727,Farce of the PenguinsŒæ
38,4.5,3217,Flying ByŒæ
0,8.4,4092,PsychŒæ            
0,7.5,1986,RudderlessŒæ
165,6.7,2509,Henry & MeŒæ
0,5.1,3514,Christmas EveŒæ
58,5.5,3059,We Have Your HusbandŒæ
0,4.4,12676,Dying of the LightŒæ
190,4.4,1681,Born of WarŒæ
2000,6.8,5191,Capricorn OneŒæ
35,6.7,4991,Should've Been RomeoŒæ
49,8.6,3021,Running ForeverŒæ
0,4.8,46115,Yoga HosersŒæ
0,3.4,2849,Navy Seals vs. ZombiesŒæ
1000,7.4,92,I Served the King of EnglandŒæ
0,7.3,1519,Soul KitchenŒæ
0,8,3967,Sling BladeŒæ
10000,6.5,2363,The AwakeningŒæ
0,5.9,2990,HostelŒæ
750,6.8,3690,Tristram Shandy: A Cock and Bull StoryŒæ
14000,7.4,1520,Take ShelterŒæ
0,6.7,2545,Lady in WhiteŒæ
864,6.8,11703,Driving LessonsŒæ
0,5.4,2469,Let's Kill Ward's WifeŒæ
0,5.5,302,The Texas Chainsaw Massacre 2Œæ
0,7.4,2409,Pat Garrett & Billy the KidŒæ
30000,5.7,34779,Only God ForgivesŒæ
11,5.4,286,Camping sauvageŒæ
491,3.2,2006,Without MenŒæ
2,7.1,5,BarfiŒæ
2000,7.8,18105,Dear FrankieŒæ
31,5.3,2668,All HatŒæ
0,7.2,143,The Names of LoveŒæ
199,6.2,1795,Treading WaterŒæ
0,5.9,15093,Savage GraceŒæ
285,7.3,122,Out of the BlueŒæ
0,6.7,3113,Police AcademyŒæ
0,5.7,1662,The Blue LagoonŒæ
0,7.1,1862,Four Weddings and a FuneralŒæ
0,7.2,5002,Fast Times at Ridgemont HighŒæ
0,7.4,588,Moby DickŒæ
0,7.7,26050,25th HourŒæ
2000,7.7,1587,Secrets and LiesŒæ            
