num_critic_for_reviews,num_user_for_reviews,movie_title
173,124,TimecrimesåÊ
5,4,Silver MedalliståÊ
66,47,Timber FallsåÊ
169,568,Singin' in the RainåÊ
13,25,"Fat, Sick & Nearly DeadåÊ"
129,107,A Haunted HouseåÊ
30,199,2016: Obama's AmericaåÊ
220,491,Halloween IIåÊ
75,212,That Thing You Do!åÊ
162,532,Halloween III: Season of the WitchåÊ
74,92,Escape from the Planet of the ApesåÊ
65,120,HudåÊ
26,30,Kevin Hart: Let Me ExplainåÊ
63,153,My Own Private IdahoåÊ
205,978,Garden StateåÊ
121,395,Before SunriseåÊ
9,5,Sur le seuilåÊ
74,87,Jesus' SonåÊ
54,84,Saving FaceåÊ
80,29,Brick LaneåÊ
252,84,Robot & FrankåÊ
72,134,My Life Without MeåÊ
220,178,The Spectacular NowåÊ
1,2,Marilyn Hotchkiss' Ballroom Dancing and Charm SchoolåÊ
197,345,ReligulousåÊ
14,34,FuelåÊ
3,3,Valley of the Heart's DelightåÊ
191,392,Dodgeball: A True Underdog StoryåÊ
18,18,Eye of the DolphinåÊ
28,30,8: The Mormon PropositionåÊ
22,26,The Other End of the LineåÊ
62,110,AnatomyåÊ
47,40,Sleep DealeråÊ
238,203,SuperåÊ
2,7,Christmas MailåÊ
95,23,StungåÊ
10,2,AntibirthåÊ
28,35,Get on the BusåÊ
25,90,Thr3eåÊ
121,434,IdiocracyåÊ
10,26,The Rise of the KraysåÊ
172,192,This Is EnglandåÊ
20,82,Alien UprisingåÊ
8,28,Bathing BeautyåÊ
8,10,Go for It!åÊ
15,63,"Dancer, Texas Pop. 81åÊ"
14,46,Show BoatåÊ
12,9,Redemption RoadåÊ
48,28,The CallingåÊ
17,62,The Brave Little ToasteråÊ
99,230,FantasiaåÊ
138,280,The French ConnectionåÊ
,3,8 DaysåÊ
235,372,Friday the 13th Part IIIåÊ
160,342,Friday the 13th: A New BeginningåÊ
18,29,The Last Sin EateråÊ
11,63,Do You Believe?åÊ
11,9,Impact PointåÊ
7,29,The Valley of DecisionåÊ
5,4,EdenåÊ
10,14,Chicken Tikka MasalaåÊ
5,6,Always WoodstockåÊ
95,46,Jack Brooks: Monster SlayeråÊ
97,235,The Best Years of Our LivesåÊ
76,336,BullyåÊ
67,95,EllingåÊ
4,1,Mi AmericaåÊ
252,374,[Rec]åÊ
,4,Lies in Plain SightåÊ
1,1,SharkskinåÊ
33,21,ContainmentåÊ
19,17,The TimberåÊ
167,358,From Russia with LoveåÊ
49,40,The Toxic Avenger Part IIåÊ
1,24,In the Heat of the NightåÊ            
66,128,SleeperåÊ
533,631,It FollowsåÊ
50,78,Everything You Always Wanted to Know About Sex * But Were Afraid to AskåÊ
127,471,To Kill a MockingbirdåÊ
177,294,Mad Max 2: The Road WarrioråÊ
77,146,The Legend of Drunken MasteråÊ
103,207,LolitaåÊ
123,434,Boys Don't CryåÊ
218,154,Silent HouseåÊ
215,407,The Lives of OthersåÊ
34,175,CourageousåÊ
100,167,The HustleråÊ
12,34,Boom TownåÊ
167,312,The Triplets of BellevilleåÊ
56,132,Smoke SignalsåÊ
180,226,American SplendoråÊ
211,492,Before SunsetåÊ
157,361,Amores PerrosåÊ
126,545,ThirteenåÊ
61,113,Gentleman's AgreementåÊ
365,297,Winter's BoneåÊ
121,156,Touching the VoidåÊ
10,29,Alexander's Ragtime BandåÊ
151,243,Me and You and Everyone We KnowåÊ
171,129,Inside JobåÊ
158,60,We Are Your FriendsåÊ
167,346,Ghost Dog: The Way of the SamuraiåÊ
118,222,Harsh TimesåÊ
39,22,CaptiveåÊ
108,172,Full FrontalåÊ
65,74,WitchboardåÊ
8,62,Strangers with CandyåÊ            
85,224,HamletåÊ
160,206,ShortbusåÊ
231,156,Waltz with BashiråÊ
7,30,"The Book of Mormon Movie, Volume 1: The JourneyåÊ"
79,55,No End in SightåÊ
168,72,The Diary of a Teenage GirlåÊ
1,26,Get RealåÊ            
107,44,In the Shadow of the MoonåÊ
200,98,Meek's CutoffåÊ
123,64,Inside Deep ThroatåÊ
39,73,Dinner RushåÊ
41,111,ClockwatchersåÊ
46,13,The Virginity HitåÊ
30,45,SubwayåÊ
46,86,House of DåÊ
221,161,TeethåÊ
51,102,Six-String SamuraiåÊ
1,1,Hum To Mohabbat KaregaåÊ
58,67,It's All Gone Pete TongåÊ
45,11,Saint John of Las VegasåÊ
44,21,24 7: Twenty Four SevenåÊ
74,30,StonewallåÊ
20,136,EurekaåÊ            
6,17,Roadside RomeoåÊ
5,18,This Thing of OursåÊ
10,16,The Lost Medallion: The Adventures of Billy StoneåÊ
81,40,The Last Five YearsåÊ
66,23,The Missing PersonåÊ
46,130,Return of the Living Dead IIIåÊ
34,90,LondonåÊ
78,78,SherrybabyåÊ
52,92,Stealing HarvardåÊ
29,59,CircleåÊ
161,357,Eden LakeåÊ
18,24,PlushåÊ
107,91,Vampire KillersåÊ
30,23,Gangster's Paradise: JerusalemaåÊ
24,41,Freeze FrameåÊ
116,235,Grave EncountersåÊ
98,53,StitchesåÊ
25,64,Nine DeadåÊ
,,"To Be Frank, Sinatra at 100åÊ"
40,105,BananasåÊ
20,9,SupercapitaliståÊ
8,6,RockawayåÊ
19,56,WingsåÊ            
90,175,The Lady from ShanghaiåÊ
21,31,No Man's Land: The Rise of ReekeråÊ
12,67,HighwayåÊ
33,26,Small ApartmentsåÊ
9,19,Coffee TownåÊ
94,19,The Ghastly Love of Johnny XåÊ
41,23,All Is BrightåÊ
38,36,The Torture Chamber of Dr. SadismåÊ
12,20,Straight A'såÊ
25,72,A Funny Thing Happened on the Way to the ForumåÊ
27,15,Slacker UprisingåÊ
2,14,The Legend of Hell's Gate: An American ConspiracyåÊ
23,25,The Walking DeceasedåÊ
32,22,The Curse of Downers GroveåÊ
18,17,Shark LakeåÊ
45,111,River's EdgeåÊ
60,122,NorthforkåÊ
23,15,The Marine 4: Moving TargetåÊ
363,447,BuriedåÊ
249,100,SubmarineåÊ
68,42,The SquareåÊ
14,15,One to AnotheråÊ
359,371,CarrieåÊ
15,38,ABCD (Any Body Can Dance)åÊ
256,668,A Nightmare on Elm StreetåÊ
194,134,Man on WireåÊ
,6,AbandonedåÊ
10,19,Brotherly LoveåÊ
311,300,The Last ExorcismåÊ
205,75,Nowhere BoyåÊ
94,233,A Streetcar Named DesireåÊ
192,839,Dr. Strangelove or: How I Learned to Stop Worrying and Love the BombåÊ
85,110,El crimen del padre AmaroåÊ
663,269,Beasts of the Southern WildåÊ
62,91,Battle for the Planet of the ApesåÊ
39,78,SongcatcheråÊ
68,34,Higher GroundåÊ
3,6,VaaluåÊ
130,45,The Greatest Movie Ever SoldåÊ
13,17,Ed and His Dead MotheråÊ
44,28,Travelers and MagiciansåÊ
26,109,Hang 'Em HighåÊ
27,28,Deadline - U.S.A.åÊ
53,103,SublimeåÊ
,,A Beginner's Guide to SnuffåÊ
10,12,Independence DaysasteråÊ
4,8,Dysfunctional FriendsåÊ
181,709,Run Lola RunåÊ
114,277,MayåÊ
11,9,Against the WildåÊ
1,1,Living Dark: The Story of Ted the CaveråÊ
75,58,Under the Same MoonåÊ
80,95,Conquest of the Planet of the ApesåÊ
179,510,In the BedroomåÊ
225,209,I Spit on Your GraveåÊ
77,122,"Happy, TexasåÊ"
124,103,My Summer of LoveåÊ
195,162,The LunchboxåÊ
76,48,YesåÊ
51,133,You Can't Take It with YouåÊ
101,150,From Here to EternityåÊ
55,90,She Wore a Yellow RibbonåÊ
15,21,Grace UnpluggedåÊ
16,13,FoolishåÊ
5,15,N-SecureåÊ
109,66,CaramelåÊ
40,18,Out of the DarkåÊ
51,23,The BubbleåÊ
149,313,The ConversationåÊ
4,4,Dil Jo Bhi Kahey...åÊ
35,26,Mississippi MermaidåÊ
22,40,I Love Your WorkåÊ
68,40,Cabin FeveråÊ
287,1057,Dawn of the DeadåÊ
173,204,WaitressåÊ
61,210,BloodsportåÊ
96,245,Mr. Smith Goes to WashingtonåÊ
71,408,KidsåÊ
110,232,The Squid and the WhaleåÊ
110,190,Kissing Jessica SteinåÊ
101,20,"A Woman, a Gun and a Noodle ShopåÊ"
2,1,Kickboxer: VengeanceåÊ
97,161,SpellboundåÊ
53,83,ExoticaåÊ
106,318,Buffalo '66åÊ
445,752,InsidiousåÊ
131,148,Repo ManåÊ
94,125,Nine QueensåÊ
105,33,The GatekeepersåÊ
75,68,The Ballad of Jack and RoseåÊ
97,79,The To Do ListåÊ
37,93,Killing ZoeåÊ
84,159,The BelieveråÊ
88,57,Snow AngelsåÊ
6,3,UnsulliedåÊ
127,481,Session 9åÊ
32,28,I Want Someone to Eat Cheese WithåÊ
8,14,Mooz-LumåÊ
229,235,HatchetåÊ
120,211,Modern TimesåÊ
31,55,Stolen SummeråÊ
100,88,My Name Is BruceåÊ
14,5,The SalonåÊ
14,11,Road HardåÊ
39,26,Forty Shades of BlueåÊ
35,8,AmigoåÊ
178,142,PontypoolåÊ
46,22,TruckeråÊ
,,Me You and Five BucksåÊ
234,166,The Lords of SalemåÊ
166,83,HouseboundåÊ
56,70,Wal-Mart: The High Cost of Low PriceåÊ
16,10,Fetching CodyåÊ
9,7,Once Upon a Time in QueensåÊ
18,13,Closer to the MoonåÊ
4,10,Mutant WorldåÊ
,1,Growing Up SmithåÊ
6,18,CheckmateåÊ
387,448,Jack ReacheråÊ
35,42,#HorroråÊ
27,2,Wind WalkersåÊ
145,204,Snow White and the Seven DwarfsåÊ
78,37,The Holy GirlåÊ
10,41,ShalakoåÊ
60,63,Incident at Loch NessåÊ
9,8,The Dog LoveråÊ
63,33,Girl HouseåÊ
92,16,The Blue RoomåÊ
4,6,House at the End of the DriveåÊ
53,155,Batman: The MovieåÊ
116,523,"Lock, Stock and Two Smoking BarrelsåÊ"
,2,The Ballad of Gregorio CortezåÊ
13,13,The Streets of San FranciscoåÊ            
98,258,The CelebrationåÊ
43,65,Trees LoungeåÊ
15,19,Journey from the FallåÊ
14,38,The BasketåÊ
56,10,Eddie: The Sleepwalking CannibalåÊ
79,127,Mercury RisingåÊ
8,79,Space: Above and BeyondåÊ            
16,24,Queen of the MountainsåÊ
18,46,Def-Con 4åÊ
35,53,The Hebrew HammeråÊ
5,24,Neal 'N' NikkiåÊ
16,42,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About ItåÊ
24,38,Forget Me NotåÊ
144,276,RebeccaåÊ
242,394,Friday the 13th Part 2åÊ
97,136,The Lost WeekendåÊ
77,88,C.H.U.D.åÊ
16,11,Filly BrownåÊ
7,3,The Lion of JudahåÊ
74,116,NiagaraåÊ
74,124,How Green Was My ValleyåÊ
19,17,The Girlfriend ExperienceåÊ            
46,9,Da Sweet Blood of JesusåÊ
58,95,"Sex, Lies, and VideotapeåÊ"
287,1509,SawåÊ
100,333,Super TroopersåÊ
5,1,The AlgerianåÊ
50,2,The Amazing CatfishåÊ
276,698,The Day the Earth Stood StillåÊ
137,214,Monsoon WeddingåÊ
122,231,You Can Count on MeåÊ
73,150,The Trouble with HarryåÊ
202,507,Lucky Number SlevinåÊ
99,186,But I'm a CheerleaderåÊ
10,32,Home RunåÊ
173,931,Reservoir DogsåÊ
7,25,The Blue BirdåÊ
181,780,"The Good, the Bad and the UglyåÊ"
111,26,The Second MotheråÊ
38,89,Blue Like JazzåÊ
12,4,Down and Out with the DollsåÊ
23,10,"Pink Ribbons, Inc.åÊ"
17,2,Certifiably JonathanåÊ
9,16,QåÊ
1,1,The Knife of Don JuanåÊ
51,38,Grand Theft ParsonsåÊ
14,35,Extreme MovieåÊ
24,52,The Charge of the Light BrigadeåÊ
18,11,Below ZeroåÊ
22,51,CrowsneståÊ
9,70,AirborneåÊ
30,27,Cotton Comes to HarlemåÊ
9,7,The Wicked WithinåÊ
7,2,Bleeding HeartsåÊ
91,236,Waiting...åÊ
99,207,Dead Man's ShoesåÊ
2,6,Wolf CreekåÊ            
57,37,From a Whisper to a ScreamåÊ
12,8,Sex with StrangersåÊ
58,32,Dracula: Pages from a Virgin's DiaryåÊ
5,36,Faith Like PotatoesåÊ
97,82,Beyond the Black RainbowåÊ
481,316,The Raid: RedemptionåÊ
17,15,The Dead UndeadåÊ
9,10,The Vatican ExorcismsåÊ
242,1123,CasablancaåÊ
95,85,Lake MungoåÊ
14,35,Rocket Singh: Salesman of the YearåÊ
87,199,Silent RunningåÊ
141,542,RockyåÊ
16,2,The SleepwalkeråÊ
212,335,The FogåÊ
30,56,Tom JonesåÊ
270,309,UnfriendedåÊ
211,881,Taxi DriveråÊ
161,195,The HowlingåÊ
184,389,Dr. NoåÊ
270,271,Chernobyl DiariesåÊ
203,335,HellraiseråÊ
29,102,God's Not Dead 2åÊ
137,220,Cry_WolfåÊ
107,140,Godzilla 2000åÊ
377,283,Blue ValentineåÊ
169,230,TransamericaåÊ
225,290,The Devil InsideåÊ
101,137,Beyond the Valley of the DollsåÊ
39,36,Love Me TenderåÊ
372,504,An Inconvenient TruthåÊ
40,69,Sands of Iwo JimaåÊ
129,67,Shine a LightåÊ
285,164,The Green InfernoåÊ
29,5,DepartureåÊ
337,126,The SessionsåÊ
120,183,"Food, Inc.åÊ"
40,82,October BabyåÊ
38,86,Next Stop WonderlandåÊ
387,881,JunoåÊ
185,79,The Skeleton TwinsåÊ
348,186,Martha Marcy May MarleneåÊ
155,73,Obvious ChildåÊ
181,93,Frozen RiveråÊ
149,80,20 Feet from StardomåÊ
54,102,Two Girls and a GuyåÊ
18,32,Walking and TalkingåÊ
122,174,The Full MontyåÊ
87,155,Who Killed the Electric Car?åÊ
51,120,The Broken Hearts Club: A Romantic ComedyåÊ
260,366,Bubba Ho-TepåÊ
218,154,GoosebumpsåÊ
16,51,SlamåÊ
12,63,Brigham CityåÊ
1,19,FizaåÊ
48,131,History of the World: Part IåÊ
59,168,OrgazmoåÊ
88,126,All the Real GirlsåÊ
28,29,Dream with the FishesåÊ
44,68,Blue CaråÊ
13,32,LuminariasåÊ
117,61,Palo AltoåÊ
100,32,AjamiåÊ
117,88,Wristcutters: A Love StoryåÊ
140,160,I OriginsåÊ
29,49,The Battle of Shaker HeightsåÊ
308,593,The Lovely BonesåÊ
248,107,The Act of KillingåÊ
84,40,Taxi to the Dark SideåÊ
40,13,Once in a Lifetime: The Extraordinary Story of the New York CosmosåÊ
,2,Guiana 1838åÊ
13,16,Lisa Picard Is FamousåÊ
31,16,Antarctica: A Year on IceåÊ
43,11,A Lego BrickumentaryåÊ
2,5,HardflipåÊ
4,30,Chocolate: Deep Dark SecretsåÊ
238,193,The House of the DevilåÊ
112,73,The Perfect HoståÊ
33,52,Safe MenåÊ
8,43,Speedway JunkyåÊ
95,17,The Last Big ThingåÊ
29,54,The SpecialsåÊ
3,6,16 to LifeåÊ
71,31,Alone with HeråÊ
36,7,Creative ControlåÊ
56,37,SpecialåÊ
8,13,SparkleråÊ
3,9,The Helix... LoadedåÊ
8,12,In Her Line of FireåÊ
9,21,The Jimmy ShowåÊ
87,15,HeliåÊ
6,15,Karachi se LahoreåÊ
14,75,Loving AnnabelleåÊ
20,8,HitsåÊ
23,26,Jimmy and JudyåÊ
6,28,Frat PartyåÊ
12,7,The Party's OveråÊ
2,22,ProudåÊ
12,24,The Poker HouseåÊ
,,ChildlessåÊ
64,39,ZMD: Zombies of Mass DestructionåÊ
7,14,Snow White: A Deadly SummeråÊ
9,7,Hidden AwayåÊ
21,12,My Last Day Without YouåÊ
,1,Steppin: The MovieåÊ
1,6,Doc Holliday's RevengeåÊ
95,47,Black RockåÊ
40,41,Truth or DieåÊ
6,24,The PetåÊ
16,16,Bang Bang BabyåÊ
39,19,Fear ClinicåÊ
150,30,Zombie HunteråÊ
1,1,A Fine StepåÊ
393,212,TranceåÊ
32,55,CharlyåÊ
78,56,Banshee ChapteråÊ
,14,JesseåÊ            
8,64,Ask Me AnythingåÊ
6,4,And Then Came LoveåÊ
9,3,Food ChainsåÊ
134,281,On the WaterfrontåÊ
18,15,L!fe HappensåÊ
233,172,"4 Months, 3 Weeks and 2 DaysåÊ"
10,3,The Horror Network Vol. 1åÊ
231,651,Hard CandyåÊ
65,90,The QuietåÊ
76,43,CircumstanceåÊ
327,168,Fruitvale StationåÊ
62,39,The Brass TeapotåÊ
116,136,BambiåÊ
73,23,The HammeråÊ
238,122,SnitchåÊ
35,252,Latter DaysåÊ
2,2,ElzaåÊ
6,3,1982åÊ
115,34,"For a Good Time, Call...åÊ"
193,61,Celeste & Jesse ForeveråÊ
16,158,Time ChangeråÊ
68,72,London to BrightonåÊ
16,23,American HeroåÊ
7,6,Windsor DriveåÊ
354,264,A SeparationåÊ
16,6,Crying with LaughteråÊ
74,174,Welcome to the DollhouseåÊ
11,28,Ruby in ParadiseåÊ
59,135,Raising Victor VargasåÊ
71,84,Pandora's BoxåÊ
5,1,Harrison MontgomeryåÊ
25,11,Live-In MaidåÊ
29,79,DeterrenceåÊ
17,30,The Mudge BoyåÊ
13,3,The Young UnknownsåÊ
6,72,Not CoolåÊ
224,200,Dead SnowåÊ
33,157,Saints and SoldiersåÊ
1,3,VesselåÊ
100,238,American GraffitiåÊ
21,24,Iraq for Sale: The War ProfiteersåÊ
82,73,Aqua Teen Hunger Force Colon Movie Film for TheatersåÊ
271,260,Safety Not GuaranteedåÊ
5,8,Kevin Hart: Laugh at My PainåÊ
255,209,Kill ListåÊ
292,247,The InnkeepersåÊ
178,230,The UnbornåÊ
120,101,The ConformiståÊ
31,31,Interview with the AssassinåÊ
114,74,Donkey PunchåÊ
233,129,All the Boys Love Mandy LaneåÊ
8,30,BledåÊ
153,333,High NoonåÊ
53,74,Hoop DreamsåÊ
49,46,RizeåÊ
4,11,DestinyåÊ
64,109,L.I.E.åÊ
23,17,The Sisterhood of NightåÊ
8,10,B-GirlåÊ
446,2618,King KongåÊ
228,576,House of WaxåÊ
208,189,Half NelsonåÊ
2,6,Naturally NativeåÊ
25,36,Hav PlentyåÊ
8,1,AdulterersåÊ
143,79,Escape from TomorrowåÊ
21,8,StarsuckersåÊ
1,1,The Hadza: Last of the FirståÊ
34,27,AfteråÊ
5,5,TreacheryåÊ
10,19,WalteråÊ
66,98,Top HatåÊ
360,3400,The Blair Witch ProjectåÊ
53,63,WoodstockåÊ
82,109,The Kentucky Fried MovieåÊ
15,16,Mercy StreetsåÊ
,4,Arnolds ParkåÊ
18,19,Broken VesselsåÊ
,,Water & PoweråÊ
22,2,They Will Have to Kill Us FirståÊ
15,13,Crop Circles: Quest for TruthåÊ
,1,Light from the DarkroomåÊ
18,1,IrreplaceableåÊ
8,9,The Maid's RoomåÊ
105,219,A Hard Day's NightåÊ
3,2,The Harvest/La CosechaåÊ
4,9,Love LettersåÊ
2,2,Julija in alfa RomeoåÊ
50,215,FireproofåÊ
19,3,Faith ConnectionsåÊ
5,36,BenjiåÊ
235,916,Open WateråÊ
8,3,High RoadåÊ
95,84,Kingdom of the SpidersåÊ
84,65,Mad Hot BallroomåÊ
154,286,The Station AgentåÊ
20,55,To Save a LifeåÊ
88,43,WordplayåÊ
70,80,Beyond the MatåÊ
5,53,The Singles WardåÊ
105,77,OsamaåÊ
29,5,Sholem Aleichem: Laughing in the DarknessåÊ
46,74,GrooveåÊ
3,34,The R.M.åÊ
54,87,Twin Falls IdahoåÊ
126,154,Mean CreekåÊ
17,21,Hurricane StreetsåÊ
25,34,Never AgainåÊ
11,24,Civil BrandåÊ
81,53,Lonesome JimåÊ
155,106,Drinking BuddiesåÊ
39,7,Deceptive Practice: The Mysteries and Mentors of Ricky JayåÊ
153,596,Seven SamuraiåÊ
26,9,The Other Dream TeamåÊ
10,24,Johnny SuedeåÊ
35,12,Finishing the Game: The Search for a New Bruce LeeåÊ
230,170,RubberåÊ
165,214,HomeåÊ
9,10,Kiss the BrideåÊ
17,32,The Slaughter RuleåÊ
344,451,MonstersåÊ
2,11,The CaliforniansåÊ
28,10,The Living WakeåÊ
29,20,Detention of the DeadåÊ
11,9,Crazy StoneåÊ
48,11,Scott Walker: 30 Century ManåÊ
24,10,Everything Put TogetheråÊ
166,68,Good KillåÊ
,3,Insomnia ManicaåÊ
9,3,The Outrageous Sophie TuckeråÊ
48,54,Now Is GoodåÊ
64,28,Girls Gone DeadåÊ
,,America Is Still the PlaceåÊ
1,16,SubconsciousåÊ
111,578,CrossroadsåÊ
26,45,Enter NowhereåÊ
1,1,The King of NajayoåÊ
3,2,Fight to the FinishåÊ
10,20,Alleluia! The Devil's CarnivalåÊ
1,1,The Sound and the ShadowåÊ
1,4,Rodeo GirlåÊ
10,10,Born to Fly: Elizabeth Streb vs. GravityåÊ
1,1,The Little Ponderosa ZooåÊ
525,511,Oz the Great and PowerfulåÊ
96,147,The Toxic AvengeråÊ
8,11,Straight Out of BrooklynåÊ
92,120,Bloody SundayåÊ
1,5,Diamond RuffåÊ
365,54,Conversations with Other WomenåÊ
88,58,Poultrygeist: Night of the Chicken DeadåÊ
3,3,Mutual FriendsåÊ
65,97,42nd StreetåÊ
,10,Rise of the Entrepreneur: The Search for a Better WayåÊ
71,52,MetropolitanåÊ
34,94,As It Is in HeavenåÊ
15,6,RoadsideåÊ
220,1473,Napoleon DynamiteåÊ
279,135,Blue RuinåÊ
409,1189,Paranormal ActivityåÊ
86,88,Dogtown and Z-BoysåÊ
131,660,Monty Python and the Holy GrailåÊ
69,48,QuinceaÌ±eraåÊ
8,18,Gory Gory HallelujahåÊ
75,379,HeroesåÊ            
72,114,TarnationåÊ
4,31,I Want Your MoneyåÊ
9,5,Love in the Time of MonstersåÊ
203,253,The BeyondåÊ
11,82,Home MoviesåÊ            
148,151,What Happens in VegasåÊ
80,52,The Dark HoursåÊ
46,64,My Beautiful LaundretteåÊ
8,10,FabledåÊ
10,5,Show MeåÊ
76,197,Cries & WhispersåÊ
69,88,Intolerance: Love's Struggle Throughout the AgesåÊ
43,75,TrekkiesåÊ
36,71,The Broadway MelodyåÊ
304,740,The Evil DeadåÊ
279,131,ManiacåÊ
23,3,Censored VoicesåÊ
110,70,MurderballåÊ
40,46,American Ninja 2: The ConfrontationåÊ
45,16,51 Birch StreetåÊ
23,323,RevolutionåÊ            
4,8,Rotor DR1åÊ
318,1191,HalloweenåÊ
177,888,12 Angry MenåÊ
51,15,My Dog TulipåÊ
124,235,It Happened One NightåÊ
211,170,DogtoothåÊ
26,32,Tupac: ResurrectionåÊ
64,73,TumbleweedsåÊ
56,194,The ProphecyåÊ
29,25,When the Cat's AwayåÊ
131,177,Pieces of AprilåÊ
4,7,The Big SwapåÊ
88,57,Old JoyåÊ
189,112,Wendy and LucyåÊ
20,23,3 BackyardsåÊ
96,74,Pierrot le FouåÊ
27,8,Sisters in LawåÊ
15,12,Ayurveda: Art of BeingåÊ
24,26,Nothing But a ManåÊ
16,16,"First Love, Last RitesåÊ"
13,23,Fighting Tommy RileyåÊ
8,18,Royal KillåÊ
156,524,Across the UniverseåÊ
4,1,The Looking GlassåÊ
164,147,Death Race 2000åÊ
10,5,Locker 13åÊ
1,4,Midnight CabaretåÊ
8,7,Anderson's CrossåÊ
9,1,BizarreåÊ
78,58,Graduation DayåÊ
131,58,Some Guy Who Kills PeopleåÊ
286,175,ComplianceåÊ
147,500,Chasing AmyåÊ
71,85,Lovely & AmazingåÊ
,,Death CallsåÊ
51,138,Better Luck TomorrowåÊ
23,36,The Incredibly True Adventure of Two Girls in LoveåÊ
59,136,Chuck & BuckåÊ
9,40,American DesiåÊ
,,Amidst the Devil's WingsåÊ
99,696,CubeåÊ
21,21,Love and Other CatastrophesåÊ
19,21,I Married a Strange Person!åÊ
43,64,NovemberåÊ
206,150,Like CrazyåÊ
,2,Teeth and BloodåÊ
29,22,Sugar TownåÊ
27,11,The MotelåÊ
162,87,The CanyonsåÊ
11,59,Happy ValleyåÊ            
26,15,On the OutsåÊ
85,32,Shotgun StoriesåÊ
77,120,ExamåÊ
8,7,The Sticky Fingers of TimeåÊ
5,18,Sunday School MusicalåÊ
3,8,RuståÊ
66,215,InkåÊ
4,10,The Christmas BunnyåÊ
,,Jesus PeopleåÊ
15,18,ButterflyåÊ
1,1,UnDividedåÊ
12,28,The FrozenåÊ
,56,The Love LetteråÊ
1,1,Horse CampåÊ
6,2,Give Me ShelteråÊ
48,45,The Big ParadeåÊ
2,1,Little Big TopåÊ
17,2,Along the RoadsideåÊ
225,145,BronsonåÊ
5,4,Western ReligionåÊ
22,6,BurnåÊ
38,73,UrbaniaåÊ
21,5,The StewardessesåÊ
67,88,"The Beast from 20,000 FathomsåÊ"
69,108,"20,000 Leagues Under the SeaåÊ"
208,303,Mad MaxåÊ
77,252,SwingersåÊ
122,235,A Fistful of DollarsåÊ
35,59,She Done Him WrongåÊ
15,13,Short Cut to Nirvana: Kumbh MelaåÊ
25,26,The Grace CardåÊ
37,10,Middle of NowhereåÊ
76,18,3åÊ
12,14,The Business of FancydancingåÊ
7,2,Call + ResponseåÊ
450,274,Side EffectsåÊ
60,112,MalevolenceåÊ
4,1,Shooting the WarwicksåÊ
42,22,Super HybridåÊ
93,40,BagheadåÊ
1,1,SolitudeåÊ
16,4,The Case of the Grinning CatåÊ
54,49,OrdetåÊ
38,51,Good DickåÊ
66,638,The Man from EarthåÊ
11,10,The Trials of Darryl HuntåÊ
6,32,An American Girl HolidayåÊ
25,10,Yesterday Was a LieåÊ
13,1,Theresa Is a MotheråÊ
18,1,H.åÊ
3,3,Archaeology of a WomanåÊ
46,130,Children of HeavenåÊ
143,68,WeekendåÊ
26,26,She's Gotta Have ItåÊ
,1,Butterfly GirlåÊ
5,1,The World Is MineåÊ
242,228,Another EarthåÊ
48,28,The CallingåÊ
38,50,Sweet Sweetback's Baadasssss SongåÊ
,,Perfect CowboyåÊ
91,101,TadpoleåÊ
232,329,OnceåÊ
18,22,The Woman ChaseråÊ
29,9,The Horse BoyåÊ
44,27,When the Lights Went OutåÊ
2,1,Heroes of DirtåÊ
277,826,The Texas Chain Saw MassacreåÊ
43,126,A Charlie Brown ChristmasåÊ
5,2,Antarctic Edge: 70å¡ SouthåÊ
16,9,ArousedåÊ
18,2,Top SpinåÊ
40,133,Roger & MeåÊ
130,106,Cat PeopleåÊ
3,3,An American in HollywoodåÊ
136,69,Sound of My VoiceåÊ
,,The Brain That SingsåÊ
12,7,The Blood of My BrotheråÊ
171,62,Your Sister's SisteråÊ
,,Romantic SchemeråÊ
8,46,A Dog's BreakfaståÊ
8,46,A Dog's BreakfaståÊ
284,580,Night of the Living DeadåÊ
36,10,Une Femme MariÌ©eåÊ
21,8,The Birth of a NationåÊ
1,5,The Work and the StoryåÊ
31,382,Facing the GiantsåÊ
159,150,The GallowsåÊ
152,535,EraserheadåÊ
1,1,Over the Hill to the PoorhouseåÊ
21,32,Hollywood ShuffleåÊ
57,113,The MightyåÊ
23,10,PenitentiaryåÊ
88,118,The Lost Skeleton of CadavraåÊ
2,4,"Dude, Where's My Dog?!åÊ"
193,52,Cheap ThrillsåÊ
50,23,Indie Game: The MovieåÊ
61,44,ClosureåÊ
1,9,Open SecretåÊ
5,1,Echo Dr.åÊ
14,19,The Night VisitoråÊ
5,1,The Past is a Grotesque AnimalåÊ
241,279,The Last House on the LeftåÊ
16,13,"Peace, Propaganda & the Promised LandåÊ"
138,586,PiåÊ
5,15,"I Love You, Don't Touch Me!åÊ"
32,83,20 DatesåÊ
18,18,Queen CrabåÊ
193,404,Super Size MeåÊ
66,22,The FPåÊ
65,23,Happy ChristmasåÊ
95,152,The Brain That Wouldn't DieåÊ
13,8,Tiger OrangeåÊ
15,4,Supporting CharactersåÊ
125,136,AbsentiaåÊ
36,36,The Brothers McMullenåÊ
73,40,The DirtiesåÊ
1,9,GabrielaåÊ
113,35,Tiny FurnitureåÊ
13,5,HayrideåÊ
,3,The Naked ApeåÊ
12,1,CountingåÊ
60,99,The Call of CthulhuåÊ
