budget,imdb_score,duration,movie_title
8000000,7,116,Bon Cop Bad Copξ
8000000,6.3,138,The Boondock Saints II: All Saints Dayξ
8300000,6.4,117,The City of Your Final Destinationξ
8000000,7.1,93,Enough Saidξ
8000000,7.1,92,Easy Aξ
,6.5,110,The Inkwellξ
8000000,6.9,92,Shadow of the Vampireξ
8000000,5.4,104,Promξ
8000000,4.9,98,The Pallbearerξ
8000000,5.1,89,Held Upξ
8000000,5.3,92,Woman on Topξ
,7.5,140,Howards Endξ
,8.3,60,Preacherξ            
8000000,7.3,90,Anomalisaξ
10000000,7.3,129,Another Yearξ
8000000,7.1,111,8 Womenξ
8000000,6,79,Showdown in Little Tokyoξ
8000000,6.6,104,Clay Pigeonsξ
8000000,7.2,101,It's Kind of a Funny Storyξ
7200000,7.2,113,Made in Dagenhamξ
8000000,6.9,92,When Did You Last See Your Father?ξ
8000000,6.8,106,Prefontaineξ
8000000,4,98,The Wicked Ladyξ
6500000,7.7,75,The Secret of Kellsξ
8000000,7.4,104,Begin Againξ
8000000,6.5,108,Down in the Valleyξ
8000000,6.4,99,Brooklyn Rulesξ
,7.2,180,Restlessξ
8000000,5.6,109,The Singing Detectiveξ
,6.3,111,The Land Girlsξ
8000000,6.8,93,Fidoξ
8000000,5.5,99,The Wendell Baker Storyξ
8000000,6.9,98,Wild Targetξ
8000000,6,95,Pathologyξ
,7.7,142,Wuthering Heightsξ            
8000000,6.4,107,10th & Wolfξ
50000000,6.6,102,Dear Wendyξ
8000000,5.3,97,Aloftξ
1100000000,8.1,124,Akiraξ
22000000,5.9,97,The Death and Life of Bobby Zξ
8000000,7.7,124,The Rocket: The Legend of Rocket Richardξ
8000000,4.6,96,Swelterξ
,5.1,114,My Lucky Starξ
7900000,6.9,90,Imagine Me & Youξ
8000000,8,104,Mr. Churchξ
,6.8,102,Swimming Poolξ
,5.4,93,Green Street 3: Never Back Downξ
10000000,6.5,90,The Blood of Heroesξ
8000000,4.2,106,Code of Honorξ
7500000,7.4,99,Driving Miss Daisyξ
7500000,6.9,115,Soul Foodξ
7500000,6.7,89,Rumble in the Bronxξ
7700000,7.3,101,Far from Menξ
6500000,7.6,92,Thank You for Smokingξ
10000000,5.4,94,Hostel: Part IIξ
4500000,7.3,100,An Educationξ
,6.4,106,Shopgirlξ
7500000,6,109,The Hotel New Hampshireξ
7500000,7.2,105,Narcξ
7500000,6,102,Men with Broomsξ
7500000,3.1,97,Witless Protectionξ
7500000,6.9,118,The Work and the Gloryξ
8000000,6.2,92,Extractξ
,5.5,112,Masked and Anonymousξ
50000000,6.9,103,Alias Bettyξ
7500000,6.3,93,Code 46ξ
7500000,4.8,101,Outside Betξ
6500000,7.9,115,Crashξ
8000000,6.7,113,Albert Nobbsξ
7500000,5.6,95,Black Novemberξ
6000000,5.4,153,Ta Ra Rum Pumξ
7300000,8,89,Persepolisξ
12000000,5.7,92,The Holeξ
5000000,7.6,107,The Waveξ
7000000,7,118,The Neon Demonξ
7300000,7.2,97,Harry Brownξ
258000000,6.2,156,Spider-Man 3ξ
7500000,3.5,100,The Omega Codeξ
7500000,7.5,96,Junoξ
7500000,5.1,104,Pound of Fleshξ
7200000,6.7,120,Diamonds Are Foreverξ
6000000,9.2,175,The Godfatherξ
4000000,6.1,95,Flashdanceξ
7500000,7.7,95,500 Days of Summerξ
7000000,7.6,121,The Pianoξ
7000000,6.1,110,Magic Mikeξ
11000000,4.9,96,Darkness Fallsξ
7000000,6.8,121,Live and Let Dieξ
5000000,7,95,My Dog Skipξ
,7.2,112,"Definitely, Maybeξ"
6600000,5.7,112,Jumping the Broomξ
105000000,7.3,143,The Great Gatsbyξ
7500000,7.5,93,"Good Night, and Good Luck.ξ"
7000000,7.4,110,Capoteξ
7000000,7.2,104,Desperadoξ
20000000,6.5,115,The Claimξ
,9,53,Fargoξ            
9000000,6.8,119,Logan's Runξ
13000000,6.8,125,The Man with the Golden Gunξ
7000000,5.2,96,Action Jacksonξ
3500000,7.2,100,The Descentξ
,7.5,46,Michael Jordan to the Maxξ
7000000,4,89,Devil's Dueξ
7000000,6.8,92,Flirting with Disasterξ
7000000,6.9,109,The Devil's Rejectsξ
2300000,8.2,44,Buffy the Vampire Slayerξ            
7000000,7.3,103,Dopeξ
7000000,6.1,95,In Too Deepξ
200000000,7.8,143,Skyfallξ
7000000,6,105,House of 1000 Corpsesξ
350000,4.1,79,Alien Zoneξ
7000000,7,106,A Serious Manξ
7500000,7.1,100,Get Lowξ
7000000,6.2,103,Warlockξ
7000000,6.9,116,Beyond the Lightsξ
7000000,7.6,99,A Single Manξ
7000000,7.6,164,The Last Temptation of Christξ
7000000,6.4,96,Outside Providenceξ
7000000,6.2,122,Bride & Prejudiceξ
6000000,7.5,94,Rabbit-Proof Fenceξ
7000000,2,93,Who's Your Caddy?ξ
7000000,6.2,96,Split Secondξ
,7.7,60,Nikitaξ            
7000000,6.5,113,The Other Side of Heavenξ
,7.4,60,Dark Angelξ            
7000000,7.9,192,Veer-Zaaraξ
7000000,6.8,99,Redbeltξ
7000000,6.3,91,Cyrusξ
7000000,6.3,100,A Dog of Flandersξ
7000000,6.6,105,Auto Focusξ
7000000,6.4,99,Factory Girlξ
7000000,7.5,112,We Need to Talk About Kevinξ
,5.8,100,The Christmas Candleξ
7000000,6.5,99,The Mighty Macsξ
7000000,4.8,100,Losin' Itξ
4825000,7.2,125,Mother and Childξ
9000000,6.3,107,March or Dieξ
50000000,7,107,Les visiteursξ
7000000,6.3,97,Somewhereξ
,5.3,105,I Hope They Serve Beer in Hellξ
10000000,2.3,95,Chairman of the Boardξ
7000000,7.1,106,Hesherξ
,6.2,93,Dom Hemingwayξ
3500000,6.2,103,Gerryξ
7000000,6.7,96,The Heart of Meξ
7000000,6.5,103,Freeheldξ
7000000,5.9,108,The Extra Manξ
7000000,6.7,177,Hard to Be a Godξ
7000000,6,118,Ca$hξ
7000000,6.9,97,Wah-Wahξ
7000000,7.9,102,The Boondock Saintsξ
7000000,5.3,92,Z Stormξ
7000000,4.8,88,Twixtξ
7000000,5.3,80,Snow Queenξ
7000000,6,45,Alpha and Omega 4: The Legend of the Saw Toothed Caveξ
6900000,7.3,115,Pale Riderξ
,7.4,97,Stargate: The Ark of Truthξ
6900000,7.7,102,Dazed and Confusedξ
7000000,4.8,111,High School Musical 2ξ
8700000,7.2,96,Two Lovers and a Bearξ
7000000,5.8,94,Criminal Activitiesξ
15000000,7.3,125,Aimee & Jaguarξ
6800000,7,108,The Chumscrubberξ
6800000,6.4,101,Shadeξ
6900000,5.6,101,House at the End of the Streetξ
6800000,8.2,139,Incendiesξ
5000000,6.5,125,"Remember Me, My Loveξ"
,6.4,88,Perrier's Bountyξ
4000000,8.1,115,Elite Squadξ
6500000,5.4,99,Annabelleξ
6500000,6.3,88,Bran Nue Daeξ
6000000,7.8,112,Boyz n the Hoodξ
6500000,6.8,108,La Bambaξ
,7.2,107,The Four Seasonsξ
6500000,7.1,104,Dressed to Killξ
6500000,6.2,108,The Adventures of Huck Finnξ
6500000,7.3,102,Goξ
6500000,5.9,88,Friends with Moneyξ
6500000,7.2,115,The Andromeda Strainξ
6500000,3.6,91,Batsξ
7000000,7.7,141,Nowhere in Africaξ
6500000,7.3,101,Shameξ
4000000,7.4,105,Layer Cakeξ
6500000,6.6,100,The Work and the Glory II: American Zionξ
6500000,6.9,116,The Eastξ
6500000,6.8,97,A Home at the End of the Worldξ
6500000,7.3,106,Aberdeenξ
6500000,7.2,105,The Messengerξ
6500000,6.5,102,Trackerξ
4500000,7.7,122,Controlξ
6500000,8.1,107,The Terminatorξ
4800000,7.7,121,Good Bye Lenin!ξ
10000000,7.6,98,The Damned Unitedξ
4000000,7.3,108,The Return of the Living Deadξ
,8.7,55,Gomorrahξ            
6000000,7.2,123,Mallratsξ
6000000,7.2,110,Greaseξ
6000000,8.1,120,Platoonξ
6000000,7.5,122,Fahrenheit 9/11ξ
6000000,8.1,110,Butch Cassidy and the Sundance Kidξ
6000000,7.8,139,Mary Poppinsξ
6000000,7.8,124,Ordinary Peopleξ
110000000,5.8,120,Around the World in 80 Daysξ
6000000,7.6,152,West Side Storyξ
6000000,7.4,98,Caddyshackξ
6000000,6.3,106,The Brothersξ
6000000,6.9,106,The Woodξ
6000000,8.6,106,The Usual Suspectsξ
8000000,5.1,89,A Nightmare on Elm Street 5: The Dream Childξ
6000000,6.4,94,Van Wilder: Party Liaisonξ
6000000,7.9,109,The Wrestlerξ
8000000,6.9,144,Duel in the Sunξ
6000000,7.5,90,Best in Showξ
6000000,7.2,106,Escape from New Yorkξ
6500000,5.8,121,School Dazeξ
6000000,2.9,89,Daddy Day Campξ
,6.2,86,Mr. Nice Guyξ
,7.3,91,A Mighty Windξ
6000000,6.2,104,Mystic Pizzaξ
,8.2,,War & Peaceξ            
9000000,6.8,99,Sliding Doorsξ
6000000,6.1,98,Tales from the Hoodξ
6000000,7.7,121,The Last King of Scotlandξ
3000000,5.2,96,Halloween 5ξ
5000000,6.8,99,Bernieξ
6000000,6.5,42,Dolphins and Whales 3D: Tribes of the Oceanξ
6000000,7,122,Pollockξ
6000000,5.9,101,200 Cigarettesξ
6000000,7.1,102,The Wordsξ
6000000,5.5,84,Casa de mi Padreξ
6000000,7.4,104,City Islandξ
6000000,7.3,96,The Guardξ
6500000,4.6,94,Collegeξ
6000000,7.2,90,The Virgin Suicidesξ
,7,97,Little Voiceξ
6000000,5.1,90,Miss Marchξ
6000000,6.7,106,Wish I Was Hereξ
6000000,5.3,96,Simply Irresistibleξ
,8.4,44,Veronica Marsξ            
6000000,7.8,95,Hedwig and the Angry Inchξ
6000000,6.7,99,Only the Strongξ
,5.4,93,Goddess of Loveξ
6000000,7.2,99,Shattered Glassξ
6000000,5.8,95,Novocaineξ
,6.4,84,The Business of Strangersξ
6244087,8,144,The Wild Bunchξ
6000000,7,99,The Wacknessξ
6000000,7,110,The Great Train Robberyξ
,6.7,97,Morvern Callarξ
6000000,3.8,107,Beastmaster 2: Through the Portal of Timeξ
6000000,5.7,90,The 5th Quarterξ
,6.6,104,The Flower of Evilξ
6000000,6.7,96,The Greatestξ
6000000,6.1,104,Snow Flower and the Secret Fanξ
6000000,6.2,97,Come Early Morningξ
6000000,6.2,107,Lucky Breakξ
7840000,7.4,117,Juliaξ
6000000,4.7,85,"Surfer, Dudeξ"
,8.3,152,Lake of Fireξ
6000000,7.2,85,11:14ξ
8600000,5.8,76,Men of Warξ
,5.9,87,Don McKayξ
12000000,6.3,95,Deadfallξ
6000000,7.2,101,A Shine of Rainbowsξ
6000000,5.4,90,The Hit Listξ
,8.2,240,Emmaξ            
5952000,7.3,89,Videodromeξ
5300000,7.3,111,L'auberge espagnoleξ
6000000,5.8,86,Song Oneξ
50000000,6.1,115,Murder by Numbersξ
4000000,7.1,103,Winter in Wartimeξ
6000000,6.5,90,Freaky Deakyξ
6700000,7.9,133,The Trainξ
,5.4,88,Trade of Innocentsξ
200000000,7.1,111,The Protectorξ
,6.4,94,Stiff Upper Lipsξ
,8.4,25,The Inbetweenersξ            
3500159,6.7,112,Bend It Like Beckhamξ
5600000,6.9,141,Sunshine Stateξ
5600000,2.1,95,Crossoverξ
,4.3,141,Khiladi 786ξ
5600000,6.6,85,[Rec] 2ξ
,3.4,105,Standing Ovationξ
5500000,8.3,129,The Stingξ
5500000,7.2,125,Chariots of Fireξ
5500000,5.6,116,Diary of a Mad Black Womanξ
5500000,7.7,105,Shineξ
3000000,6.6,90,Don Jonξ
5500000,7.6,105,High Plains Drifterξ
7000000,7.4,111,Ghost Worldξ
5500000,7.1,91,Irisξ
,3.4,95,Galaxinaξ
5500000,7.9,97,The Chorusξ
5000000,6.7,92,Mambo Italianoξ
5000000,6.6,104,Wonderlandξ
6500000,7.9,120,Do the Right Thingξ
5500000,4.9,99,Harvard Manξ
3850000,7.2,93,Le Havreξ
,7.4,99,Irreversibleξ
5500000,6.1,99,R100ξ
,8.4,157,Rang De Basantiξ
,6.2,90,Animalsξ
9000000,5.3,96,Salvation Boulevardξ
5250000,5,96,The Tenξ
,7.7,90,A Room for Romeo Brassξ
30300000,7.6,100,Headhuntersξ
4000000,6.3,94,Grabbersξ
6000000,7.6,98,Saint Ralphξ
5500000,5.6,129,Miss Julieξ
5100000,7.3,103,Somewhere in Timeξ
,6.2,128,Dum Maaro Dumξ
5000000,6.6,106,Insidious: Chapter 2ξ
4000000,6.6,95,Saw IIξ
15000000,7.3,104,10 Cloverfield Laneξ
5000000,6.6,87,Jackass: The Movieξ
4900000,6.9,81,Lights Outξ
5000000,5.8,94,Paranormal Activity 3ξ
5000000,4.4,89,Ouijaξ
4500000,6.6,88,A Nightmare on Elm Street 3: Dream Warriorsξ
5000000,7.1,108,The Giftξ
5000000,7.6,115,Instructions Not Includedξ
5000000,4.6,96,Paranormal Activity 4ξ
5000000,6.8,135,The Robeξ
5000000,7.1,113,The Return of the Pink Pantherξ
8500000,4.9,93,Freddy's Dead: The Final Nightmareξ
4500000,7.3,109,Monsterξ
5000000,7.2,127,"20,000 Leagues Under the Seaξ"
5000000,5,101,Paranormal Activity: The Marked Onesξ
5000000,8.2,124,The Elephant Manξ
5000000,8,117,Dallas Buyers Clubξ
3300000,5.2,83,The Lazarus Effectξ
9000000,8.5,113,Mementoξ
5000000,6.5,104,Oculusξ
5000000,7.4,97,Clerks IIξ
5000000,7.7,110,Billy Elliotξ
5000000,7.4,103,The Way Way Backξ
5000000,5.1,94,House Party 2ξ
3500000,7.3,102,The Man from Snowy Riverξ
5000000,5,77,Doug's 1st Movieξ
5000000,7.2,134,The Apostleξ
5000000,6.7,129,Mommie Dearestξ
5000000,6.4,90,Our Idiot Brotherξ
,7.1,134,Raceξ
4500000,5.6,104,The Players Clubξ
5000000,6.2,95,Oξ
5000000,6.1,93,"As Above, So Belowξ"
5000000,5.2,106,Addictedξ
6000000,7.3,109,Eve's Bayouξ
5000000,7.5,101,Still Aliceξ
5000000,6.6,139,The Egyptianξ
5000000,6.4,99,Nighthawksξ
5000000,4.5,100,Friday the 13th Part VIII: Jason Takes Manhattanξ
5000000,6.6,95,My Big Fat Greek Weddingξ
5000000,5.3,94,Spring Breakersξ
5000000,4.9,93,Halloween: The Curse of Michael Myersξ
2000000,7.7,106,Y Tu Mam�� Tambi��nξ
4000000,8,99,Shaun of the Deadξ
5000000,3.8,82,The Haunting of Molly Hartleyξ
5000000,7.6,135,Lone Starξ
5000000,5.9,88,Halloween 4: The Return of Michael Myersξ
5000000,6.2,89,April Fool's Dayξ
5000000,7.2,110,Dinerξ
5000000,6.3,107,Lone Wolf McQuadeξ
5000000,5.2,86,Apollo 18ξ
8000000,6.9,91,Sunshine Cleaningξ
5000000,6.8,103,No Escapeξ
8000000,6.2,90,The Beastmasterξ
5000000,6.2,141,Solomon and Shebaξ
5000000,3.5,92,Fifty Shades of Blackξ
8000000,6.1,99,Not Easily Brokenξ
800000,6.6,79,A Farewell to Armsξ
5000000,4.5,96,The Perfect Matchξ
5000000,5.9,82,Digimon: The Movieξ
5000000,6.9,92,Saved!ξ
6000000,7.7,112,The Barbarian Invasionsξ
5000000,6.6,106,Robin and Marianξ
5000000,5.3,90,The Forsakenξ
5000000,6.3,126,Force 10 from Navaroneξ
5000000,7,150,UHFξ
,7,90,Grandma's Boyξ
5000000,6.6,91,Slums of Beverly Hillsξ
5000000,8.6,145,Once Upon a Time in the Westξ
5000000,6.4,95,Madeξ
5000000,7.9,97,Moonξ
,5.4,90,Keeping Up with the Steinsξ
5000000,6.9,41,Sea Rex 3D: Journey to a Prehistoric Worldξ
5000000,7.7,112,The Sweet Hereafterξ
4000000,7.2,122,Of Gods and Menξ
5000000,6.8,110,Bottle Shockξ
5000000,6.2,87,Jekyll and Hyde... Together Againξ
5000000,7.4,108,Heavenly Creaturesξ
5000000,4.6,121,90 Minutes in Heavenξ
5000000,6.4,97,Everything Must Goξ
5000000,7,116,Zero Effectξ
5000000,7.7,94,The Machinistξ
5000000,6.8,103,Light Sleeperξ
5000000,7,112,Kill the Messengerξ
5000000,7,91,Rabbit Holeξ
5000000,6.3,98,Party Monsterξ
5000000,7.1,95,Green Roomξ
5000000,5.6,88,The Oh in Ohioξ
5000000,4.4,99,Atlas Shrugged: Who Is John Galt?ξ
7000000,7.1,91,Bottle Rocketξ
5000000,6.1,97,Albino Alligatorξ
,7.4,136,"Gandhi, My Fatherξ"
,7.5,118,Standard Operating Procedureξ
2200000,7.2,94,Out of the Blueξ
,7.6,89,Tucker and Dale vs Evilξ
5000000,7.3,90,"Lovely, Stillξ"
3209000,6.2,95,Tycoonξ
2000000,6.2,90,Desert Blueξ
5000000,4.6,95,Decoysξ
5000000,6.2,94,The Visitξ
5000000,6.2,90,Redactedξ
5000000,3.3,103,Fascinationξ
,7.5,60,Saving Graceξ            
5000000,4.2,91,Area 51ξ
5000000,7.2,102,Sleep Tightξ
2500000,6.2,92,The Cottageξ
5000000,6.1,87,Dead Like Me: Life After Deathξ
,4.2,80,Farce of the Penguinsξ
,4.5,90,Flying Byξ
,8.4,44,Psychξ            
5000000,7.5,105,Rudderlessξ
10000000,6.7,67,Henry & Meξ
,5.1,95,Christmas Eveξ
5000000,5.5,87,We Have Your Husbandξ
5000000,4.4,94,Dying of the Lightξ
5000000,4.4,109,Born of Warξ
5000000,6.8,130,Capricorn Oneξ
5000000,6.7,,Should've Been Romeoξ
5000000,8.6,88,Running Foreverξ
5000000,4.8,88,Yoga Hosersξ
,3.4,97,Navy Seals vs. Zombiesξ
84450000,7.4,113,I Served the King of Englandξ
4000000,7.3,99,Soul Kitchenξ
890000,8,148,Sling Bladeξ
3000000,6.5,107,The Awakeningξ
4800000,5.9,93,Hostelξ
2800000,6.8,94,Tristram Shandy: A Cock and Bull Storyξ
5000000,7.4,121,Take Shelterξ
4700000,6.7,118,Lady in Whiteξ
,6.8,98,Driving Lessonsξ
5000000,5.4,82,Let's Kill Ward's Wifeξ
4700000,5.5,101,The Texas Chainsaw Massacre 2ξ
4638783,7.4,106,Pat Garrett & Billy the Kidξ
4800000,5.7,90,Only God Forgivesξ
,5.4,79,Camping sauvageξ
4700000,3.2,87,Without Menξ
,7.1,,Barfiξ
,7.8,105,Dear Frankieξ
5000000,5.3,89,All Hatξ
4600000,7.2,100,The Names of Loveξ
4700000,6.2,92,Treading Waterξ
4600000,5.9,97,Savage Graceξ
,7.3,100,Out of the Blueξ
4500000,6.7,96,Police Academyξ
4500000,5.7,104,The Blue Lagoonξ
4500000,7.1,117,Four Weddings and a Funeralξ
4500000,7.2,90,Fast Times at Ridgemont Highξ
4500000,7.4,115,Moby Dickξ
15000000,7.7,108,25th Hourξ
,7.7,43,Secrets and Liesξ            
4500000,7.4,109,Boundξ
4500000,8.4,102,Requiem for a Dreamξ
,7.1,100,State Fairξ
700000000,7.2,115,Tangoξ
4500000,7.5,122,Salvadorξ
5000000,5.4,98,Moms' Night Outξ
4500000,8.1,133,Donnie Darkoξ
,6,105,Saving Private Perezξ
4500000,7.8,122,Characterξ
2000000,6.8,106,Spunξ
,6.5,98,Life During Wartimeξ
4200000000,7.7,112,Lady Vengeanceξ
,6.4,120,Mozart's Sisterξ
2500000,6.5,99,Mean Machineξ
35000000,7.3,110,Exiledξ
,6.6,102,Blackthornξ
,7.9,109,Lilya 4-Everξ
4500000,5.9,104,After.Lifeξ
,4.7,134,Fuglyξ
4400000,8.7,133,One Flew Over the Cuckoo's Nestξ
4400000,5.9,85,R.L. Stine's Monsterville: The Cabinet of Soulsξ
4400000,6.7,87,Silent Movieξ
4400000,8.5,130,Airliftξ
,8.4,199,Anne of Green Gablesξ            
4500000,5.8,103,Falcon Risingξ
3000000,6.1,112,The Sweeneyξ
,7.3,89,Sexy Beastξ
,6.7,124,Easy Moneyξ
6000000,7.6,101,Whale Riderξ
150000000,7.2,133,Paaξ
4500000,6.2,112,Cargoξ
150000000,5.8,111,Panξ
4200000,5.2,98,High School Musicalξ
,8.1,60,Animal Kingdomξ            
,7.1,93,Love and Death on Long Islandξ
4200000,6.5,104,Night Watchξ
2300000,7.3,112,The Crying Gameξ
4000000,6.2,94,Porky'sξ
4000000,5,90,Survival of the Deadξ
114000,8,96,Night of the Living Deadξ
4000000,7.8,101,Lost in Translationξ
4000000,8.1,93,Annie Hallξ
4000000,6.7,152,The Greatest Show on Earthξ
140000000,6.1,150,Exodus: Gods and Kingsξ
4000000,7.1,112,Monster's Ballξ
8500000,5.6,95,Maggieξ
3600000,7.6,111,Leaving Las Vegasξ
4500000,4.3,86,Hansel & Gretel Get Bakedξ
4000000,7.3,108,The Return of the Living Deadξ
4000000,7.3,105,The Front Pageξ
4000000,4.6,91,The Boy Next Doorξ
4000000,6.8,105,Trapezeξ
,7.5,60,Saving Graceξ            
3500000,7.1,106,The Kids Are All Rightξ
4000000,7.3,93,They Liveξ
4000000,8.3,172,The Great Escapeξ
,5.4,109,What the #$*! Do We (K)now!?ξ
5000000,4,93,The Last Exorcism Part IIξ
4000000,8,165,Boyhoodξ
4000000,6.7,96,Scoopξ
100000000,5.7,119,Planet of the Apesξ
4000000,4.6,93,The Washξ
6000000,4,82,3 Strikesξ
3200000,7,101,The Coolerξ
4000000,7.4,120,The Misfitsξ
4000000,5.9,81,The Night Listenerξ
,4.6,82,The Jerky Boysξ
25000000,4.8,107,My Soul to Takeξ
3400000,7.5,105,The Orphanageξ
4000000,4.7,86,A Haunted House 2ξ
4000000,6.7,110,The Rules of Attractionξ
4000000,6.3,127,Topazξ
,6,90,Let's Go to Prisonξ
4000000,6.7,110,Four Roomsξ
4000000,7.1,104,Secretaryξ
8000000,2.7,96,The Real Cancunξ
4000000,7.3,110,Talk Radioξ
4000000,7.6,84,Waiting for Guffmanξ
4000000,5.8,94,Love Stinksξ
4000000,6.5,93,You Kill Meξ
4000000,6.6,96,Thumbsuckerξ
4000000,6.2,88,Red Stateξ
4000000,6.9,101,Mirrormaskξ
4000000,8.5,102,Samsaraξ
4000000,4.8,87,The Barbariansξ
,6.6,83,The Art of Getting Byξ
4500000,5.7,103,Zipperξ
4000000,7,99,Poolhall Junkiesξ
4000000,5.4,106,The Loss of Sexual Innocenceξ
,7.1,115,Holy Motorsξ
4000000,6.9,117,Joeξ
3000000,6.6,99,Shooting Fishξ
1300000,5.9,102,Prisonξ
1500000,6.3,85,Psycho Beach Partyξ
4000000,6.3,86,The Big Teaseξ
4000000,7.7,120,"Buen D�_a, Ram�_nξ"
9500000,7,106,Trustξ
14000000,6.3,103,An Everlasting Pieceξ
2500000,5.9,93,Among Giantsξ
16000000,6.2,112,Adoreξ
4000000,5,100,The Velocity of Garyξ
4000000,7.7,113,Mondays in the Sunξ
650000,6.5,98,Stake Landξ
,6.1,23,Sonny with a Chanceξ            
4000000,5.8,92,The Last Time I Committed Suicideξ
4000000,6.1,106,Futuro Beachξ
4000000,6,119,Another Happy Dayξ
4000000,6.3,99,A Lonely Place to Dieξ
,6.3,90,Nothingξ
4000000,7.5,120,The Geographer Drank His Globe Awayξ
4000000,7.6,168,1776ξ
4000000,5.2,93,Inescapableξ
3950000,7.8,96,Hell's Angelsξ
4000000,6.6,103,Purple Violetsξ
4000000,4.7,93,The Veilξ
,6.7,84,The Loved Onesξ
4000000,4.2,81,No Vacancyξ
4000000,6.3,84,How to Fall in Loveξ
4000000,4.7,94,The Perfect Waveξ
100000000,6,141,Ben-Hurξ
2000000,7.9,120,A Man for All Seasonsξ
3800000,8.1,121,Networkξ
3977000,8.2,226,Gone with the Windξ
4000000,6,104,Desert Dancerξ
3800000,6.8,152,Major Dundeeξ
,7.3,92,Down for Lifeξ
3768785,7,107,Annie Get Your Gunξ
,7.3,97,Four Lionsξ
8000000,7.5,115,House of Sandξ
3500000,6.8,95,Defendorξ
3700000,7.1,102,The Pirateξ
3800000,6.9,99,The Good Heartξ
2000000,6.9,109,The History Boysξ
30000000,6.9,113,Unknownξ
,8.4,25,M*A*S*Hξ            
3600000,7.9,113,Midnight Cowboyξ
3500000,7.2,91,The Full Montyξ
3500000,7.8,88,Airplane!ξ
5000000,3.5,88,Chain of Commandξ
3500000,7.3,97,Fridayξ
3500000,7.5,97,Menace II Societyξ
,7.8,42,Empireξ            
3500000,6,85,Creepshow 2ξ
3716946,7.3,121,The Ballad of Cable Hogueξ
3500000,8,134,In Cold Bloodξ
3500000,7.6,149,The Nun's Storyξ
3500000,7,121,Harperξ
2000000,7.5,116,Frenzyξ
3500000,6.8,92,The Witchξ
3500000,3.9,93,I Got the Hook Upξ
3500000,6.1,96,She's the Oneξ
3500000,7.5,105,Gods and Monstersξ
2000000,8.2,129,The Secret in Their Eyesξ
3500000,7.2,87,Day of the Deadξ
,4.8,94,Trainξ
3600000,7.8,37,Evil Dead IIξ
3000000,5.2,81,Pootie Tangξ
1000000,3.3,97,Sharknadoξ
3500000,6.8,106,La otra conquistaξ
19900000,7,103,Trollhunterξ
3500000,6.5,101,Ira & Abbyξ
68000000,5.7,102,The Watchξ
3500000,6.4,98,Winter Passingξ
3500000,5.3,91,D.E.B.S.ξ
3500000,4.7,105,The Masked Saintξ
3500000,6.1,98,The Betrayedξ
1000000,5.5,104,Taxmanξ
,7.3,45,The Secretξ            
3500000,4.8,96,2:13ξ
3500000,8.4,148,"Batman: The Dark Knight Returns, Part 2ξ"
3500000,7,100,Time to Chooseξ
3500000,3.3,86,In the Name of the King: The Last Jobξ
3500000,5.4,92,Wicked Bloodξ
3500000,4.8,88,Dawn Patrolξ
3440000,3.1,90,Lords of Londonξ
3400000,6.7,94,High Anxietyξ
8000000,7.6,80,March of the Penguinsξ
3500000,7.1,107,Margin Callξ
,6.1,99,Augustξ
3000000,6.5,92,Chokeξ
3300000,8.5,107,Whiplashξ
3300000,8.7,135,City of Godξ
2200000,7.1,99,Human Trafficξ
3400000,6.6,102,Day Oneξ
,6.7,93,The Dead Girlξ
3800000,8.3,115,The Huntξ
4000000,8.1,94,A Christmas Storyξ
3300000,7.4,91,Bellaξ
4300000,6.6,98,Class of 1984ξ
3300000,4.5,97,The Opposite Sexξ
2000000,6.4,92,Dreaming of Joseph Leesξ
,7.5,128,The Classξ
2300000,8,136,Rosemary's Babyξ
3200000,8.1,113,The Man Who Shot Liberty Valanceξ
,7.2,99,Adamξ
3000000,7.5,101,Maria Full of Graceξ
3200000,7.2,105,Beginnersξ
3200000,6.4,95,Feastξ
3000000,7.6,109,Animal Houseξ
3000000,7.8,110,Goldfingerξ
3200000,5.7,108,Antiviralξ
3180000,8.6,118,It's a Wonderful Lifeξ
3500000,8.2,94,Trainspottingξ
3000000,6.6,115,The Original Kings of Comedyξ
3000000,5.7,98,Paranormal Activity 2ξ
3000000,7.4,91,Waking Ned Devineξ
4000000,8,120,Bowling for Columbineξ
,7.3,109,Coming Homeξ
2200000,5.4,87,A Nightmare on Elm Street 2: Freddy's Revengeξ
3000000,7.4,117,A Room with a Viewξ
3000000,5.7,85,The Purgeξ
3000000,6.8,110,Sinisterξ
3000000,5.4,113,Martin Lawrence Live: Runteldatξ
3000000,8.1,108,Cat on a Hot Tin Roofξ
3000000,6.1,95,Beneath the Planet of the Apesξ
3000000,5.1,98,Air Budξ
16000000,5.6,93,Pok��mon 3: The Movieξ
3000000,5.9,86,Jason Lives: Friday the 13th Part VIξ
3000000,8.2,161,The Bridge on the River Kwaiξ
3000000,5.3,100,Spaced Invadersξ
4490375,6.8,120,Family Plotξ
3000000,8.3,125,The Apartmentξ
2500000,4.3,91,Jason Goes to Hell: The Final Fridayξ
6000000,6.7,128,Torn Curtainξ
3000000,7.2,100,Dave Chappelle's Block Partyξ
,6.9,84,Slow Westξ
3000000,6.6,97,Krush Grooveξ
3000000,5.9,84,Next Day Airξ
3000000,7.9,146,Elmer Gantryξ
3000000,8.3,186,Judgment at Nurembergξ
